Location,Dealer?,Latitude,Longitude
20416,1,21.84,163.09
20417,1,30.64,-154.76
20418,1,23.57,163.3
20419,1,32.54,171.48
20420,1,26.94,172.16
20421,1,28.76,164.88
20422,1,21.3,166.59
20423,1,22.22,-155.21
20424,1,24.71,171.71
20425,1,23.61,170.86
20426,1,29.46,171.7
20427,1,28.83,-178.79
20428,1,56.15,-119.77
20429,1,21.47,174.6
20430,1,27.17,-169.39
20431,1,15.88,-120.67
20432,1,25.51,165.42
20433,1,35.87,-177.67
20434,1,29.51,177.34
20435,1,32.54,171.48
20436,1,32.22,-168.51
20437,1,31.51,-169.09
20438,1,28.64,167.03
20439,1,15.9,160.8
20440,1,16.09,157.76
20441,1,19.51,162.58
20442,1,56.62,-122.66
20443,1,21.79,174.09
20444,1,25.54,164.24
20445,1,32.11,-178.94
20446,1,25.9,-157.37
20447,1,27.72,-162.14
20448,1,34.78,163.73
20449,1,34.86,-178.21
20450,1,34.01,166.36
20451,1,35.61,-177.37
20452,1,20.08,172.52
20453,1,34.78,163.73
20454,1,35.34,163.68
20455,1,22.35,-178.13
20456,1,34.22,-173.64
20457,1,57.69,-123.58
20458,1,32.35,-178.66
20459,1,35.05,179.65
20460,1,32.89,-152.76
20461,1,35.66,-157.42
20462,1,35.64,163.83
20463,1,32.88,-152.81
20464,1,20.53,162.56
20465,1,31.92,-153.23
20466,1,22.66,-170.06
20467,1,35.3,179.13
20468,1,20.7,168.54
20469,1,35.06,179.21
20470,1,20.83,163.33
20471,1,25.14,176.31
20472,1,19.65,170.02
20473,1,22.15,-164.47
20474,1,32.49,165.2
20475,1,32.86,-152.77
20476,1,29.68,165.94
20477,1,33.31,165.29
20478,1,35.64,163.7
20479,1,35.38,163.66
20480,1,34.8,163.72
20481,1,35.25,165.28
20482,1,34.01,166.36
20483,1,31.41,166.07
20484,1,32.54,171.48
20485,1,32.02,168.69
20486,1,33.81,176.23
20487,1,33.89,176.14
20488,1,34.92,-163.62
20489,1,18.59,165.88
20490,1,34.01,166.36
20491,1,35.01,179.47
20492,1,18.55,166
20493,1,31.83,-153.48
20494,1,30.8,168.08
20495,1,17.72,160.96
20496,1,26.11,-150.89
20497,1,28.48,172.16
20498,1,34.91,-178.24
20499,1,21.49,174.46
20500,1,19.57,160.71
20501,1,34.82,179.49
20502,1,15.83,-120.73
20503,1,20.45,161.77
20504,1,19.6,170.75
20505,1,33.31,-175.81
20506,1,32.21,-178.77
20507,1,22.26,163.73
20508,1,23.58,163.47
20509,1,35.64,163.77
20510,1,31.56,166.1
20511,1,28.61,169.63
20512,1,23.86,-177.75
20513,1,21.31,175.09
20514,1,18.1,159.73
20515,1,27.75,-162.17
20516,1,17.65,158.15
20517,1,32.12,-168.52
20518,1,26.9,-150.59
20519,1,29.54,177.42
20520,1,30.11,169.68
20521,1,21.07,163.31
20522,1,27.88,166.3
20523,1,26.47,169.51
20524,1,26.79,172.23
20525,1,37.34,-179.11
20526,1,27.83,-162.23
20527,1,25.85,-157.31
20528,1,23.94,175.86
20529,1,24.69,171.62
20530,1,32.02,178.34
20531,1,19.5,-179.42
20532,1,27.22,178.88
20533,1,31.43,174.83
20534,1,25.51,164.2
20535,1,17.01,158.74
20536,1,20.03,161.11
20537,1,20.81,170.31
20538,1,17.93,163.33
20539,1,17.76,161.01
20540,1,25.07,176.19
20541,1,20.09,172.66
20542,1,21.63,162.91
20543,1,33.97,166.38
20544,1,33.23,165.37
20545,1,27.15,-169.16
20546,1,35.52,-158.31
20547,1,36.44,-158.82
20548,1,33.25,-155.34
20549,1,35.78,-177.87
20550,1,30.53,178.74
20551,1,32.82,179.67
20552,1,30.33,-175.53
20553,1,30.45,176.62
20554,1,34.88,-168.94
20555,1,31.9,178.29
20556,1,33.04,179.07
20557,1,34.16,-178.12
20558,1,32.72,-178.69
20559,1,35.16,-179.17
20560,1,33.87,-174.21
20561,1,32.05,-178.58
20562,1,34.5,-176.51
20563,1,32.4,-178.44
20564,1,20.98,175.29
20565,1,22.61,176.44
20566,1,37.73,-178.71
20567,1,29.89,-178.25
20568,1,32.04,-178.28
20569,1,31.03,-178.02
20570,1,34.73,179.29
20571,1,33.31,-176.24
20572,1,34.38,-173.4
20573,1,33.24,-174.58
20574,1,33.8,-176.77
20575,1,33.57,-177.06
20576,1,35.68,-179.3
20577,1,35.73,-178.18
20578,1,35.51,-176.92
20579,1,35.53,-178.46
20580,1,31.58,-176.76
20581,1,31.28,-173.17
20582,1,35.81,-177.68
20583,1,32.23,-178.71
20584,1,31.05,-175.78
20585,1,32.98,-179.21
20586,1,33.76,-172.43
20587,1,35.61,-177.37
20588,1,23.95,174.35
20589,1,27.81,178.72
20590,1,32.61,-177.73
20591,1,30.13,-175.94
20592,1,30.24,177.98
20593,1,32.72,-179.7
20594,1,32.42,-176.81
20595,1,33.45,-178.14
20596,1,32.42,-173.01
20597,1,34.01,-175.79
20598,1,31.83,-177.42
20599,1,34.34,179.13
20600,1,33.16,-177.37
20601,1,37.17,-179.32
20602,1,32.14,-178.5
20603,1,34.74,-178.22
20604,1,33.02,-175.62
20605,1,29.85,-177.49
20606,1,31.89,-178.74
20607,1,30.51,-177.8
20608,1,20.38,176.74
20609,1,23.22,177.99
20610,1,32.37,-171.95
20611,1,34.38,-173.4
20612,1,33.72,-153.5
20613,1,29.72,-173.95
20614,1,32.71,-173.47
20615,1,34.16,-179.24
20616,1,30.71,177.63
20617,1,30.36,176.25
20618,1,36.04,-178.94
20619,1,36.37,-178.39
20620,1,33.23,175.68
20621,1,35.9,179.7
20622,1,34.08,-173.88
20623,1,33.07,-179.99
20624,1,34.88,178.94
20625,1,32.28,-178.6
20626,1,32.3,167.92
20627,1,20.97,170.31
20628,1,21.02,-161.3
20629,1,21.79,-176.42
20630,1,20.76,163.43
20631,1,32.58,171.49
20632,1,25.56,165.41
20633,1,31.89,-179.27
20634,1,23.22,172.34
20635,1,27.25,-169.28
20636,1,27.31,-169.16
20637,1,19.11,175.31
20638,1,18.99,163.88
20639,1,26,164.13
20640,1,18.07,159.64
20641,1,19.77,160.96
20642,1,35.6,-157.71
20643,1,18.1,-170.93
20644,1,22.61,-161.81
20645,1,28.48,175.04
20646,1,24.62,-167
20647,1,33.89,166.64
20648,1,22.61,-161.81
20649,1,21.69,162.96
20650,1,34.93,179.19
20651,1,21.4,174.46
20652,1,33.2,-153.09
20653,1,19.28,175.45
20654,1,19.34,175.62
20655,1,32.53,-178.02
20656,1,36.83,-158.89
20657,1,31.47,166.17
20658,1,35.54,163.73
20659,1,34.01,166.24
20660,1,35.38,163.74
20661,1,28.82,169.57
20662,1,28.98,169.59
20663,1,24.59,171.75
20664,1,27.31,178.88
20665,1,19.65,161.08
20666,1,20.76,168.26
20667,1,26.72,169.78
20668,1,32.45,-178.76
20669,1,22.78,163.73
20670,1,24.04,162.06
20671,1,22.57,177.11
20672,1,25.3,-150.93
20673,1,20.99,163.15
20674,1,27.51,167.79
20675,1,27.67,170.46
20676,1,19.97,170.61
20677,1,30.99,-166.69
20678,1,27.16,-150.65
20679,1,29.44,167.19
20680,1,56.46,-121.37
20681,1,21.83,167.38
20682,1,24.59,-155.18
20683,1,20.7,173.09
20684,1,34.18,-168.41
20685,1,0.01,-58.78
20686,1,32.03,-177.8
20687,1,34.89,-178.33
20688,1,27.64,179.22
20689,1,18.76,165.84
20690,1,56.43,-121.23
20691,1,33.26,-153.21
20692,1,26.39,166.34
20693,1,22.27,169.4
20694,1,32.91,-153.85
20695,1,20.85,171.4
20696,1,22.27,169.4
20697,1,17.51,-178.77
20698,1,23.66,-150.65
20699,1,24.33,173.84
20700,1,24.34,173.84
20701,1,34.5,166.27
20702,1,32.25,-178.33
20703,1,36.79,-178.64
20704,1,27.63,164.17
20705,1,20.87,175.13
20706,1,19.97,170.61
20707,1,34.25,165.21
20708,1,32.84,-153.04
20709,1,20.82,175.61
20710,1,23.37,172.66
20711,1,25.91,174.97
20712,1,20.22,175.85
20713,1,20.66,176.19
20714,1,36.41,-166.47
20715,1,34.86,179.48
20716,1,29.15,-166.63
20717,1,33.69,-165.39
20718,1,32.97,173.35
20719,1,17.08,158.66
20720,1,20.84,163.6
20721,1,27.27,178.9
20722,1,26.57,168.04
20723,1,22.57,170.16
20724,1,28.94,-167.51
20725,1,19.27,172.61
20726,1,22.08,162.38
20727,1,18.26,-178.79
20728,1,25.41,173.75
20729,1,27.01,164
20730,1,21.14,170.34
20731,1,20.71,-172.37
20732,1,22.36,169.27
20733,1,21.22,176.45
20734,1,19.88,172.06
20735,1,34.1,-178.45
20736,1,33.81,166.32
20737,1,20.38,174.99
20738,1,32.14,-178.5
20739,1,23.95,174.79
20740,1,21.35,172.65
20741,1,21.55,174.63
20742,1,35.67,-157.38
20743,1,27.65,164.06
20744,1,21.02,-161.31
20745,1,56.46,-121.37
20746,1,28.44,169.26
20747,1,26.54,166.41
20748,1,27.18,-169.38
20749,1,34.93,179.4
20750,1,32.63,-159.39
20751,1,11.82,-121.93
20752,1,20.58,162.62
20753,1,22.68,-170.02
20754,1,18.19,158.45
20755,1,20.97,161.85
20756,1,15.34,-136.33
20757,1,21.11,162.09
20758,1,28.57,169.09
20759,1,27.81,166.21
20760,1,20.67,176.24
20761,1,28.89,-178.86
20762,1,21,168.24
20763,1,19.47,159.87
20764,1,18.58,-175.64
20765,1,35.24,165.46
20766,1,34.92,-163.52
20767,1,27.23,-169.34
20768,1,26.69,167.99
20769,1,27.14,167.57
20770,1,33.91,176.06
20771,1,22.83,167.78
20772,1,20.22,171.73
20773,1,32.53,172.06
20774,1,32.97,165.34
20775,1,19.77,160.55
20776,1,28.65,-165.82
20777,1,26.38,164.36
20778,1,19.91,161.01
20779,1,33.01,-159.95
20780,1,29.34,171.57
20781,1,24.58,171.47
20782,1,20.26,170.23
20783,1,21.72,174.38
20784,1,35.55,-157.29
20785,1,32.08,178.17
20786,1,27.69,-176.98
20787,1,29.51,177.34
20788,1,28.89,169.39
20789,1,30.54,171.07
20790,1,35.23,165.28
20791,1,19.84,160.95
20792,1,20.07,171.51
20793,1,26.89,163.18
20794,1,35.85,-157.52
20795,1,17.01,158.74
20796,1,37.38,-179
20797,1,39.06,-178.68
20798,1,27.11,-169.11
20799,1,32.5,169.93
20800,1,35.34,-169.5
20801,1,32.46,170.92
20802,1,33.34,175.39
20803,1,32.21,-178.77
20804,1,27.72,-162.14
20805,1,22.43,177.17
20806,1,25.61,168.06
20807,1,21.15,168.06
20808,1,23.48,164.06
20809,1,18.15,164.84
20810,1,19.86,169.95
20811,1,28.29,-178.66
20812,1,20.99,170.6
20813,1,23.36,170.61
20814,1,27.33,164.97
20815,1,32.52,171.58
20816,1,28.65,-165.82
20817,1,27.72,-162.14
20818,1,19.91,170.09
20819,1,32.25,-178.33
20820,1,23.17,172.52
20821,1,20.57,162.58
20822,1,27.18,-169.38
20823,1,30.98,-173.35
20824,1,25.18,173.42
20825,1,17.08,158.66
20826,1,23.54,-150.67
20827,1,25.9,-157.37
20828,1,28.57,167.28
20829,1,27.64,167.96
20830,1,19.03,175.31
20831,1,25.65,165.89
20832,1,23.69,167.91
20833,1,26.37,173.12
20834,1,33.94,165.69
20835,1,25.52,169.04
20836,1,27.58,171.56
20837,1,30.58,166.09
20838,1,33.03,165.7
20839,1,25.5,167.89
20840,1,34.11,164.12
20841,1,26.55,169.52
20842,1,31.41,174.71
20843,1,29.39,175
20844,1,33.82,165.64
20845,1,33.22,166.63
20846,1,18.35,165.86
20847,1,28.41,172.86
20848,1,27.87,171.87
20849,1,34.54,166.33
20850,1,28.5,165.59
20851,1,30.94,170.53
20852,1,32.29,171.36
20853,1,32.56,172.19
20854,1,31.62,165.91
20855,1,31.67,168.92
20856,1,32.5,169.93
20857,1,32.6,171.54
20858,1,31.11,167.94
20859,1,31.81,169.63
20860,1,31.53,173.84
20861,1,27.15,172.25
20862,1,32.55,172.41
20863,1,29.17,168.17
20864,1,27.76,166.37
20865,1,31.44,170.34
20866,1,28.37,170.88
20867,1,28.5,165.59
20868,1,29.56,172.79
20869,1,27.78,171.02
20870,1,34.03,175.92
20871,1,29.45,171.05
20872,1,32.15,170.95
20873,1,29.39,173.47
20874,1,34.85,166.13
20875,1,34.85,166.13
20876,1,28.02,170.49
20877,1,32.26,166.54
20878,1,27.74,165.53
20879,1,27.42,170.21
20880,1,33.79,165.86
20881,1,28.87,171.91
20882,1,27.72,171.46
20883,1,31.77,173.65
20884,1,25.39,179.17
20885,1,32.2,173.7
20886,1,27.42,163.85
20887,1,29.88,168.53
20888,1,31.27,170.16
20889,1,28.17,173.46
20890,1,30.01,172.37
20891,1,27.59,172.14
20892,1,29.21,173.81
20893,1,24.42,171.4
20894,1,27.58,174.81
20895,1,26.67,172.91
20896,1,25.67,170.8
20897,1,24.57,171.2
20898,1,25.32,174.04
20899,1,25.93,171.61
20900,1,25.41,172.92
20901,1,24.75,172.92
20902,1,24.67,171.48
20903,1,24.67,171.52
20904,1,25.28,173.35
20905,1,23.68,167.72
20906,1,30.1,175.62
20907,1,30.1,175.62
20908,1,25.59,169.83
20909,1,23.78,168.45
20910,1,26.12,169.7
20911,1,22.76,167.82
20912,1,25.58,169.84
20913,1,26,168.42
20914,1,24.58,170.12
20915,1,31.24,169.46
20916,1,29.02,174.1
20917,1,27.49,172.42
20918,1,30.86,168.82
20919,1,32.49,170.91
20920,1,27.16,170.02
20921,1,24.61,170.36
20922,1,29.89,174.73
20923,1,22.41,170.18
20924,1,39.06,-178.88
20925,1,39.06,-178.63
20926,1,38.92,-178.65
20927,1,36.03,-179.58
20928,1,38.03,-177.12
20929,1,35.73,-179.91
20930,1,35.2,178.93
20931,1,34.87,179.59
20932,1,34.46,179.58
20933,1,32.46,179.79
20934,1,32.17,179.28
20935,1,32.43,178.8
20936,1,34.76,179.46
20937,1,36.38,-179.69
20938,1,37.41,-178.83
20939,1,32.77,178.6
20940,1,33.49,177.5
20941,1,34.16,177.28
20942,1,33.18,177.52
20943,1,33.42,175.23
20944,1,33.61,175.4
20945,1,33.24,174.69
20946,1,31.74,177.9
20947,1,33.39,176.89
20948,1,33.87,176.17
20949,1,35.71,179.24
20950,1,31.87,176.27
20951,1,26.97,-179.61
20952,1,26.97,-179.59
20953,1,32.4,175.78
20954,1,33.18,174.33
20955,1,33.75,174.17
20956,1,31.42,178.14
20957,1,34.41,178.22
20958,1,31.71,177.25
20959,1,31.6,176.72
20960,1,32.87,176.81
20961,1,33.94,176.78
20962,1,33.66,174.29
20963,1,38.23,-177.94
20964,1,32.89,177.92
20965,1,28.92,-179.37
20966,1,33.58,175.08
20967,1,30.79,174.23
20968,1,31.56,175.46
20969,1,33.42,175.33
20970,1,33.07,175.65
20971,1,28.42,176.53
20972,1,32.17,174.9
20973,1,27.76,-162.15
20974,1,23.04,172.8
20975,1,31.54,177.68
20976,1,30.98,176.71
20977,1,27.96,166.62
20978,1,32.22,-168.49
20979,1,29.89,-177.33
20980,1,23.07,170.59
20981,1,25.53,164.46
20982,1,35.56,-157.38
20983,1,19.95,170.59
20984,1,19.95,170.59
20985,1,20.68,162.62
20986,1,34.16,175.22
20987,1,27.86,177.05
20988,1,20.51,163.5
20989,1,34.29,-171.4
20990,1,19.9,169.88
20991,1,27.14,172.88
20992,1,21.02,175.84
20993,1,21.93,174.67
20994,1,23.32,-150.58
20995,1,26.45,169.39
20996,1,22.15,163.21
20997,1,19.88,170.06
20998,1,32.89,-178.13
20999,1,33.96,179.07
21000,1,28.89,169.39
21001,1,28.68,177.27
21002,1,28.25,169.9
21003,1,34.42,-173.32
21004,1,33.29,165.38
21005,1,17.26,158.55
21006,1,22.49,169.46
21007,1,18.14,163.73
21008,1,22.63,170.39
21009,1,35.15,163.68
21010,1,31.55,165.96
21011,1,27.89,172.31
21012,1,26.6,168.08
21013,1,31.21,166.05
21014,1,32.73,165.45
21015,1,28.51,167.15
21016,1,30.09,169.75
21017,1,27.39,169.43
21018,1,23.77,168.73
21019,1,29.38,171.62
21020,1,29.49,165.68
21021,1,30.8,166.91
21022,1,29.59,171.71
21023,1,28.91,169.35
21024,1,28.48,169.25
21025,1,30.81,168.09
21026,1,27.3,178.82
21027,1,31.96,165.59
21028,1,24.22,169.44
21029,1,27.99,174.59
21030,1,33.58,166.16
21031,1,26.16,167.63
21032,1,33.64,176.59
21033,1,27.52,164.21
21034,1,31.18,168.19
21035,1,28.49,173.73
21036,1,29.72,171.15
21037,1,30.01,168.24
21038,1,27.97,165.33
21039,1,26.75,174.23
21040,1,31.46,168.36
21041,1,28.44,169.95
21042,1,33.01,165.97
21043,1,29.58,173.94
21044,1,25.93,172.88
21045,1,25.54,170.29
21046,1,29.17,169.68
21047,1,26.65,170.02
21048,1,28.68,176.05
21049,1,26.66,170.04
21050,1,29.07,170.1
21051,1,33.89,164.25
21052,1,28.58,168.97
21053,1,24.13,167.18
21054,1,32.45,174.84
21055,1,30.55,174.34
21056,1,28.66,169.58
21057,1,33.48,165.24
21058,1,27.73,168.56
21059,1,27.9,168.81
21060,1,31.35,167.76
21061,1,30.61,167.45
21062,1,26.24,163.78
21063,1,26.25,163.79
21064,1,34.1,166.59
21065,1,34.19,166.51
21066,1,34.66,166.25
21067,1,34.66,166.25
21068,1,26.58,172.45
21069,1,26.34,167.54
21070,1,27.27,167.66
21071,1,25.64,168.24
21072,1,28.52,169.7
21073,1,24.51,-167.25
21074,1,32.46,172.93
21075,1,25.86,162.52
21076,1,25.58,167.15
21077,1,26.92,172.29
21078,1,25.9,165.8
21079,1,31.04,169.78
21080,1,28.57,165.18
21081,1,26.61,164.61
21082,1,28.5,175.16
21083,1,25.8,167.98
21084,1,27.92,172.68
21085,1,23.72,168.77
21086,1,23.56,166.97
21087,1,27.86,164.92
21088,1,25.44,162.98
21089,1,29.79,173.57
21090,1,27.35,165.06
21091,1,29.79,170.06
21092,1,31.89,166.03
21093,1,31.61,174.9
21094,1,33.29,165.38
21095,1,26.78,173.86
21096,1,24.94,167.62
21097,1,26.58,166.54
21098,1,28.43,170.29
21099,1,27.14,167.57
21100,1,25.77,167.3
21101,1,26.36,162.8
21102,1,26.92,163.18
21103,1,25.22,165.38
21104,1,35.3,165.4
21105,1,25.08,165.49
21106,1,25.5,163.99
21107,1,28.47,169.43
21108,1,28.92,171.11
21109,1,28.36,168.53
21110,1,35.47,163.77
21111,1,27.74,166.22
21112,1,29.61,169.96
21113,1,34.94,165.69
21114,1,26.69,167.01
21115,1,25.77,167.3
21116,1,26.74,174.22
21117,1,20.35,175.07
21118,1,20.36,175.07
21119,1,25.21,171.72
21120,1,22.22,168.42
21121,1,23.09,175.95
21122,1,21.53,174.91
21123,1,20.4,174.85
21124,1,35.61,-177.37
21125,1,22.36,169.41
21126,1,33.42,175.23
21127,1,32.12,-168.52
21128,1,32.15,-179
21129,1,33.97,166.38
21130,1,21.27,168.02
21131,1,27.3,-177.01
21132,1,29.54,177.42
21133,1,25.19,176.83
21134,1,20.12,172.62
21135,1,23.72,168.78
21136,1,27.5,171.83
21137,1,27.52,171.83
21138,1,20.91,162.9
21139,1,25.71,165.57
21140,1,20.69,162.49
21141,1,33.03,-153.04
21142,1,16.85,158.87
21143,1,35.72,-157.83
21144,1,35.41,-158.35
21145,1,34.73,163.75
21146,1,33.14,165.33
21147,1,35.55,-157.14
21148,1,35.21,163.71
21149,1,35.6,163.71
21150,1,21.87,163.22
21151,1,26.88,172.25
21152,1,26.92,172.25
21153,1,20.57,166.96
21154,1,18.35,159.59
21155,1,20.85,161.74
21156,1,20.61,-179.46
21157,1,19.61,-179.61
21158,1,27.67,170.46
21159,1,19.57,160.78
21160,1,19.56,170.72
21161,1,25.66,-179.49
21162,1,22.12,-164.45
21163,1,18.78,162.88
21164,1,24.2,177.58
21165,1,21.75,172.45
21166,1,20.19,172.65
21167,1,34.73,-163.72
21168,1,20.96,163.29
21169,1,27.81,-162.16
21170,1,35.38,163.74
21171,1,25.56,165.67
21172,1,17.54,158.87
21173,1,21.92,171.91
21174,1,35.69,-157.78
21175,1,32.98,-179.21
21176,1,34.88,179.32
21177,1,18.07,158.58
21178,1,19.86,160.86
21179,1,21.76,162.94
21180,1,32.99,-152.94
21181,1,28.53,169.3
21182,1,32.35,-178.66
21183,1,35.87,-157.44
21184,1,19.56,170.72
21185,1,30.04,170.19
21186,1,21.76,172.46
21187,1,33.33,165.34
21188,1,19.32,-179.71
21189,1,32.02,178.34
21190,1,23.86,-177.75
21191,1,19.42,160.06
21192,1,20.4,160.95
21193,1,20.49,162.61
21194,1,24.16,177.51
21195,1,26.92,172.25
21196,1,31.69,-153.39
21197,1,27.98,168.34
21198,1,21.56,164.14
21199,1,25.53,165.74
21200,1,19.28,171.19
21201,1,19.6,170.72
21202,1,21.28,166.39
21203,1,22.28,163.18
21204,1,20.68,162.62
21205,1,20.91,162.9
21206,1,34.95,-163.63
21207,1,21.27,166.76
21208,1,22.63,170.39
21209,1,27.17,-169.22
21210,1,32.89,-178.13
21211,1,35.55,-158.42
21212,1,20.56,163.16
21213,1,29.25,169.19
21214,1,15.75,161.06
21215,1,29.54,177.42
21216,1,17.73,161.13
21217,1,24.7,171.67
21218,1,26.3,164.34
21219,1,26.48,165.98
21220,1,33.38,175.25
21221,1,24.57,171.47
21222,1,24.57,171.47
21223,1,18.98,161.64
21224,1,32.27,-178.05
21225,1,20.69,168.26
21226,1,19.83,170.24
21227,1,32,-173.53
21228,1,20.39,165.16
21229,1,21.27,172.52
21230,1,21.39,172.5
21231,1,25.68,176.86
21232,1,32.28,-178.1
21233,1,30.83,166.93
21234,1,29.35,171.56
21235,1,26.44,-168.92
21236,1,20.66,161.58
21237,1,23.65,-150.69
21238,1,29.21,169.22
21239,1,32.73,-153.5
21240,1,21.81,171.83
21241,1,27.81,166.21
21242,1,21.35,172.65
21243,1,20.67,162.73
21244,1,25.3,-150.93
21245,1,32.99,-152.95
21246,1,33.89,166.65
21247,1,29.51,171.74
21248,1,29.72,-176.87
21249,1,35.2,-178.22
21250,1,21.39,172.5
21251,1,29.42,171.73
21252,1,22.07,176.85
21253,1,20.47,174.95
21254,1,24.18,173.52
21255,1,27.17,-169.22
21256,1,32.31,179.4
21257,1,21.22,176.45
21258,1,29.99,-178.55
21259,1,28.98,-178.66
21260,1,28.98,-178.66
21261,1,28.1,-169.55
21262,1,21.27,172.52
21263,1,22.37,169.4
21264,1,18.65,165.92
21265,1,32.46,-178.59
21266,1,36.5,-175.37
21267,1,33.86,166.19
21268,1,22.76,173.28
21269,1,25.03,177
21270,1,34.92,-163.62
21271,1,36.03,-164.98
21272,1,35.76,-157.28
21273,1,36.71,-158.75
21274,1,33.01,-152.56
21275,1,33.2,-153.09
21276,1,35.89,-157.85
21277,1,31.81,-153.15
21278,1,28.87,169.48
21279,1,56.15,-119.77
21280,1,23.3,172.53
21281,1,24.71,171.71
21282,1,20.28,170.22
21283,1,19.75,-179.58
21284,1,25.56,-179.32
21285,1,23.83,-177.68
21286,1,32.99,-160.02
21287,1,18.6,165.87
21288,1,26.52,166.25
21289,1,25.54,165.59
21290,1,25.54,164.24
21291,1,20.7,168.54
21292,1,22.34,169.33
21293,1,22.72,170.56
21294,1,29.92,-177.33
21295,1,28.83,-178.79
21296,1,30.3,-167.09
21297,1,20.81,161.79
21298,1,21.3,166.59
21299,1,27.14,167.57
21300,1,28.69,165.02
21301,1,35.34,-169.5
21302,1,20.89,161.98
21303,1,23.93,162.12
21304,1,23.32,-151.1
21305,1,22.17,-155.32
21306,1,23.67,167.67
21307,1,26.36,-171.32
21308,1,28.73,169.06
21309,1,25.95,166.46
21310,1,18.19,164.92
21311,1,20.18,162.16
21312,1,20.67,162.74
21313,1,18.99,176.91
21314,1,32.98,-160.02
21315,1,24.36,-150.08
21316,1,35.62,-155.67
21317,1,20.51,175.14
21318,1,27.67,170.46
21319,1,33.15,165.46
21320,1,19.43,160.67
21321,1,28.84,169.48
21322,1,35.55,-157.29
21323,1,25.54,-179.3
21324,1,22.72,170.56
21325,1,35.48,-159.12
21326,1,35.52,-158.04
21327,1,25.97,166.45
21328,1,20.05,161.3
21329,1,23.13,175.85
21330,1,21.93,176.14
21331,1,21.95,-160.86
21332,1,24.85,-162.73
21333,1,19.6,170.72
21334,1,21.55,174.63
21335,1,19.77,-179.54
21336,1,24.85,-162.73
21337,1,35.87,-157.39
21338,1,11.82,-121.93
21339,1,22.12,-158.76
21340,1,22.54,171.24
21341,1,25.78,-161.21
21342,1,26.35,-164.62
21343,1,11.8,-122.08
21344,1,35.85,-164.89
21345,1,35.13,165.53
21346,1,22.53,178.15
21347,1,21.72,174.38
21348,1,22.05,-164.47
21349,1,19.86,160.88
21350,1,18.07,158.46
21351,1,26.68,169.47
21352,1,23.67,163.46
21353,1,22.08,-155.32
21354,1,23.45,-164.01
21355,1,19.37,-171.85
21356,1,25.55,-159.25
21357,1,33.24,165.29
21358,1,32.17,-168.56
21359,1,28.87,169.48
21360,1,17.49,158.21
21361,1,26.54,166.41
21362,1,27.17,-169.39
21363,1,35.34,-169.5
21364,1,35.34,163.68
21365,1,35.07,179.22
21366,1,22.15,163.75
21367,1,32.99,-160.02
21368,1,35.76,-157.32
21369,1,19.71,-179.61
21370,1,34.92,-163.62
21371,1,25.59,164.32
21372,1,23.64,163.57
21373,1,27.27,167.68
21374,1,25.63,165.94
21375,1,27.76,166.37
21376,1,26.92,163.18
21377,1,25.57,165.5
21378,1,28.76,164.95
21379,1,26.49,166.22
21380,1,25.65,164.19
21381,1,31.81,-153.15
21382,1,20.71,161.57
21383,1,32.3,-178.58
21384,1,19.8,160.93
21385,1,33.07,-152.64
21386,1,32.98,-160.02
21387,1,27.76,-162.15
21388,1,19.88,160.99
21389,1,21.34,166.26
21390,1,18.54,-175.65
21391,1,22.45,169.35
21392,1,22.31,169.32
21393,1,23.01,-179.87
21394,1,27.46,-169.22
21395,1,27.35,165.06
21396,1,35.76,-157.28
21397,1,32.63,-153.7
21398,1,32.31,-152.08
21399,1,31.43,-152.98
21400,1,21.75,174.91
21401,1,21.45,174.42
21402,1,21.43,174.61
21403,1,21.35,172.65
21404,1,27.72,-177.06
21405,1,17,158.15
21406,1,26.39,175.22
21407,1,25.37,178.26
21408,1,20.11,161.1
21409,1,19.68,160.8
21410,1,30.54,-168.31
21411,1,20.51,160.75
21412,1,30.73,-154.8
21413,1,35.29,-169.41
21414,1,23.62,163.5
21415,1,21.01,175.88
21416,1,18.96,176.87
21417,1,28.92,169.5
21418,1,19.92,170
21419,1,20.26,170.23
21420,1,32.3,-178.58
21421,1,19.64,162.7
21422,1,32.35,-178.66
21423,1,34.25,165.21
21424,1,30.64,167.89
21425,1,33.2,-153.09
21426,1,33.25,165.33
21427,1,21.53,174.32
21428,1,17.73,158.08
21429,1,20.07,160.81
21430,1,20.13,161.02
21431,1,19.91,161.11
21432,1,28.55,-151.13
21433,1,19.01,175.23
21434,1,24.46,-167.21
21435,1,28.37,171.93
21436,1,20.89,165.01
21437,1,25.97,-178.41
21438,1,20.88,168.13
21439,1,34.38,-173.4
21440,1,32.64,-173.52
21441,1,31.05,-173.16
21442,1,34.92,-163.55
21443,1,35.07,179.22
21444,1,15.84,-120.69
21445,1,17.84,158.12
21446,1,25.19,176.83
21447,1,32.99,-160.02
21448,1,34.92,-163.62
21449,1,18.54,-175.65
21450,1,28.11,-173.6
21451,1,17.64,179.82
21452,1,33.54,164.52
21453,1,15.78,157.49
21454,1,35.95,-177.56
21455,1,23.93,163.32
21456,1,25.25,-150.67
21457,1,21.84,174.07
21458,1,22.66,-170.06
21459,1,18.73,-168.61
21460,1,19.83,-169.78
21461,1,25.49,-150.63
21462,1,28.31,171.94
21463,1,20.58,174.8
21464,1,22.07,-160.82
21465,1,23.54,163.51
21466,1,20.58,162.62
21467,1,19.33,177.41
